NPG,NPxG,NPxG90,NPxG90xA90,a,apps,goals,id,min,number,player,team,xA,xA90,xG,xG90,xG90xA90,xGBuildup,xGBuildup90,xGChain,xGChain90
4,4.430674336850643,0.45159761077752875,0.5494678834725344,0,11,4,11357,883,25,Noni Madueke,Chelsea,0.9602161198854446,0.09787027269500569,4.430674336850643,0.45159761077752875,0.5494678834725344,1.7928830608725548,0.1827400628295922,5.758728623390198,0.5869598823387517
4,3.245423510670662,0.3601579728241178,0.6366182956729732,2,11,4,11362,811,26,Facundo Buonanotte,Leicester,2.4912146870046854,0.27646032284885536,3.245423510670662,0.3601579728241178,0.6366182956729732,2.1250878293067217,0.23582972211788528,5.088750530034304,0.5647195409409215
4,5.4845007583498955,0.46435095790356595,0.7128492227789656,1,12,4,11363,1063,27,Antoine Semenyo,Bournemouth,2.9350406173616648,0.24849826487539964,5.4845007583498955,0.46435095790356595,0.7128492227789656,2.489214491099119,0.21075193245429985,10.260871484875679,0.8687473505539145
4,2.7844926007092,0.9984236416885577,1.0427168532612314,0,12,4,11366,251,28,Jhon Durán,Aston Villa,0.1235288456082344,0.04429321157267369,2.7844926007092,0.9984236416885577,1.0427168532612314,1.3330014050006866,0.4779686312751466,3.313095636665821,1.187962578884159
4,4.880375267937779,0.4864161396615727,0.5643074228072483,0,12,4,12963,903,29,Evanilson,Bournemouth,0.7815092075616121,0.07789128314567563,5.6415441278368235,0.5622801456315771,0.6401714287772527,0.48346504382789135,0.04818588476689947,5.6170068718492985,0.5598345719451128
3,1.4266807604581118,0.17493360823055867,0.6530631539901612,4,9,3,453,734,30,Son Heung-Min,Tottenham,3.8994120731949806,0.47812954575960254,1.4266807604581118,0.17493360823055867,0.6530631539901612,3.7551985532045364,0.4604466890850249,7.670163631439209,0.9404832790593035
3,1.7710217740386724,0.1526742908654028,0.4907227151802388,2,12,3,500,1044,31,Alex Iwobi,Fulham,3.9213617220520973,0.33804842431483595,1.7710217740386724,0.1526742908654028,0.4907227151802388,4.054936937987804,0.3495635291368797,9.139317154884338,0.7878721685245119
2,2.4706251677125692,0.3639218741311477,0.3797107697929425,0,13,3,672,611,32,Jordan Ayew,"Crystal Palace,Leicester",0.10718905832618475,0.015788895661794807,3.2317940052598715,0.47604167016921184,0.49183056583100665,1.6916248984634876,0.2491755169586152,3.5396514907479286,0.5213889266240811
2,1.9372561033815145,0.1510858312862533,0.46485797957270253,3,13,3,1776,1154,33,Jarrod Bowen,West Ham,4.023256212472916,0.3137721482864492,2.698424940928817,0.21044908551437913,0.5242212338008283,1.0766515154391527,0.08396762252125108,5.3299884758889675,0.41568367662912226
3,0.8774153850972652,0.08833040789569785,0.24518934534800133,0,11,3,2254,894,34,Mateo Kovacic,Manchester City,1.5581321120262146,0.15685893745230348,0.8774153850972652,0.08833040789569785,0.24518934534800133,4.514666486531496,0.4544966261608889,5.833312835544348,0.5872462586118471
3,0.8156303819268942,0.8844184864267527,0.8844184864267527,0,8,3,5596,83,35,Harry Wilson,Fulham,0.0,0.0,0.8156303819268942,0.8844184864267527,0.8844184864267527,0.05350301414728165,0.05801531654524516,0.869133397936821,0.9424338049917336
3,3.011686582118273,0.24618691406961357,0.28176071117213375,0,13,3,5613,1101,36,Gabriel,Arsenal,0.43518611788749695,0.035573797102520184,3.011686582118273,0.24618691406961357,0.28176071117213375,4.965748243033886,0.4059194749074021,5.358048684895039,0.4379876309178506
2,4.021549155935645,0.38627473216030744,0.4836450096541815,1,13,3,5735,937,37,Jean-Philippe Mateta,Crystal Palace,1.0137327779084444,0.09737027749387406,4.782718053087592,0.4593859389305051,0.5567562164243792,0.8499463498592377,0.08163839006118612,5.101752990856767,0.49002963626158913
3,2.0233164094388485,0.16229810770899855,0.24658939915704217,2,13,3,6674,1122,38,Rayan Ait Nouri,Wolverhampton Wanderers,1.0508314333856106,0.08429129144804363,2.0233164094388485,0.16229810770899855,0.24658939915704217,1.7075105030089617,0.13696608312906108,4.439725471660495,0.356127711630521
3,1.0485431924462318,0.09619662316020476,0.4271356604668662,3,11,3,6756,981,39,Dwight McNeil,Everton,3.60723550664261,0.33093903730666147,1.0485431924462318,0.09619662316020476,0.4271356604668662,2.8338247761130333,0.2599839244140397,5.3563104793429375,0.4914046311323796
3,2.6697698906064034,0.27119558708191455,0.4062755322651454,2,12,3,7230,886,40,Emile Smith-Rowe,Fulham,1.329787015914917,0.13507994518323085,2.6697698906064034,0.27119558708191455,0.4062755322651454,3.632516197860241,0.3689914873672931,7.029080435633659,0.7140149426715907
3,3.668387845158577,0.42821647997960044,0.6472075879863728,1,13,3,7698,771,41,Leandro Trossard,Arsenal,1.8760238252580166,0.21899110800677235,3.668387845158577,0.42821647997960044,0.6472075879863728,1.8484031669795513,0.2157669066513095,6.525179281830788,0.7616940795911425
3,3.0686974823474884,0.39511126382156503,0.6621195200047267,2,11,3,7752,699,42,Gabriel Martinelli,Arsenal,2.0737641230225563,0.26700825618316176,3.0686974823474884,0.39511126382156503,0.6621195200047267,1.5821284987032413,0.20370753202187658,5.9184332229197025,0.7620300287021077
3,2.878422886133194,0.31136786027883107,0.36178759657419646,0,12,3,8288,832,43,Tomas Soucek,West Ham,0.4661024510860443,0.05041973629536537,2.878422886133194,0.31136786027883107,0.36178759657419646,2.1600608099251986,0.23366042415056235,5.161540314555168,0.5583396974879389
3,2.783869743347168,0.43197978776076745,0.5334608854790186,1,13,3,9156,580,44,Kevin Schade,Brentford,0.6539892964065075,0.10148109771825116,2.783869743347168,0.43197978776076745,0.5334608854790186,1.5132298097014427,0.23481152219505147,4.874727878719568,0.7564232915254503
3,1.1753495000302792,0.1028002478160594,0.2363508592737138,0,12,3,9790,1029,45,Josko Gvardiol,Manchester City,1.5269286576658487,0.1335506114576544,1.1753495000302792,0.1028002478160594,0.2363508592737138,7.8320169150829315,0.6850160567127929,9.792031347751617,0.8564458904739024
3,4.468724645674229,0.5033607235427792,0.6123430915270117,1,12,3,10552,799,46,Alejandro Garnacho,Manchester United,0.9675212446600199,0.10898236798423253,4.468724645674229,0.5033607235427792,0.6123430915270117,1.3415575847029686,0.1511141209302468,6.641991380602121,0.7481592293544317
3,4.682902712374926,0.380723797754059,0.626990051591784,2,13,3,10806,1107,47,Kaoru Mitoma,Brighton,3.0290749222040176,0.24626625383772502,4.682902712374926,0.380723797754059,0.626990051591784,3.7614530697464943,0.3058091926623166,10.199452579021454,0.8292237869123134
3,3.140779446810484,0.2818246761843904,0.5399408990727108,2,12,3,12412,1003,48,Morgan Rogers,Aston Villa,2.8765619061887264,0.2581162228883204,3.140779446810484,0.2818246761843904,0.5399408990727108,3.649082640185952,0.3274351322200755,7.879680052399635,0.7070500545523103
3,3.5820178538560867,0.4638584271180544,0.47872486437181777,0,13,3,12752,695,49,Sammie Szmodics,Ipswich,0.11480193212628365,0.01486643725376335,3.5820178538560867,0.4638584271180544,0.47872486437181777,0.6603361330926418,0.08551115392566584,4.289590902626514,0.5554865917070306
2,1.9824751857668161,0.16294316595343694,0.21981592093632646,0,13,2,87,1095,50,Joelinton,Newcastle United,0.6919518522918224,0.05687275498288952,1.9824751857668161,0.16294316595343694,0.21981592093632646,4.2947016432881355,0.35298917616066866,6.234179176390171,0.512398288470425
2,1.3206533193588257,0.13917892124390435,0.3489062835220291,1,12,2,556,854,51,Marcus Rashford,Manchester United,1.9900796376168728,0.20972736227812477,1.3206533193588257,0.13917892124390435,0.3489062835220291,2.9665950927883387,0.31263882710884133,5.60282339155674,0.5904614815457923
2,0.6664973199367523,0.21577251364858888,0.21577251364858888,0,7,2,586,278,52,John Stones,Manchester City,0.0,0.0,0.6664973199367523,0.21577251364858888,0.21577251364858888,1.555561725050211,0.5035991196205719,1.555561725050211,0.5035991196205719
2,1.1339927138760686,0.31210808638790877,0.39496171920466316,1,9,2,592,327,53,Ross Barkley,Aston Villa,0.30103486590087414,0.08285363281675436,1.1339927138760686,0.31210808638790877,0.39496171920466316,1.6558507680892944,0.455738743510815,2.323198293335736,0.6394123743125878
1,3.8454337399452925,0.3389706528845018,0.6508936448958607,3,12,2,1228,1021,54,Bruno Fernandes,Manchester United,3.538593053817749,0.31192299201135887,4.60660251788795,0.40606682332019145,0.7179898153315504,4.534581542015076,0.3997182554175875,10.15159186720848,0.8948513888822364
2,0.7946690190583467,0.08829655767314964,0.10203373121718566,0,9,2,1653,810,55,Michael Keane,Everton,0.12363456189632416,0.013737173544036018,0.7946690190583467,0.08829655767314964,0.10203373121718566,1.1311242170631886,0.1256804685625765,1.1600648276507854,0.1288960919611984
2,0.45207811519503593,0.039772268198976765,0.07947781218811215,0,12,2,2328,1023,56,Thomas Partey,Arsenal,0.4513196833431721,0.039705543989135374,0.45207811519503593,0.039772268198976765,0.07947781218811215,5.935111477971077,0.522150569909479,6.445707954466343,0.5670710810380947
2,1.8625873662531376,0.2673570382181537,0.3516467768948472,1,10,2,4419,627,57,Adam Armstrong,Southampton,0.5872185127809644,0.08428973867669345,2.62375620380044,0.37661572303355595,0.46090546171024943,0.6573233660310507,0.09435263627239962,2.0214632749557495,0.2901621925773803
2,4.559113021939993,0.4074678966977154,0.4610655333776519,1,12,2,5555,1007,58,Dominic Calvert-Lewin,Everton,0.5996980015188456,0.05359763667993654,4.559113021939993,0.4074678966977154,0.4610655333776519,0.5417131148278713,0.04841527342056447,3.852123960852623,0.3442811881596187
2,0.564462972804904,0.051005690313696145,0.08697647713573582,0,12,2,5584,996,59,Aaron Wan-Bissaka,West Ham,0.3980767074972391,0.03597078682203968,0.564462972804904,0.051005690313696145,0.08697647713573582,1.4451800398528576,0.1305885578180293,2.1229747869074345,0.19183507110609346
2,0.1778375469148159,0.03253125858197852,0.06044195419768008,0,9,2,5609,492,60,Yves Bissouma,Tottenham,0.1525784693658352,0.02791069561570156,0.1778375469148159,0.03253125858197852,0.06044195419768008,2.796985939145088,0.5116437693558088,3.0410482436418533,0.5562893128613147
2,1.199273258447647,0.10913507913072623,0.23217083309956943,0,13,2,6456,989,61,Callum Hudson-Odoi,Nottingham Forest,1.352026229724288,0.1230357539688432,1.199273258447647,0.10913507913072623,0.23217083309956943,4.175163809210062,0.37994412823954055,5.945325396955013,0.5410306225742681
2,2.1811503469944,0.20490974032306472,0.5775572686010898,3,12,2,6691,958,62,Dejan Kulusevski,Tottenham,3.966625912114978,0.37264752827802505,2.1811503469944,0.20490974032306472,0.5775572686010898,2.6516654388979077,0.24911261952068026,8.319657806307077,0.7815962448513956
2,3.803277149796486,0.675137955585175,0.8200698387781544,2,7,2,6854,507,63,Diogo Jota,Liverpool,0.8164496086537838,0.14493188319297937,3.803277149796486,0.675137955585175,0.8200698387781544,1.7199055701494217,0.3053086810916133,5.853131428360939,1.03901741331851
2,1.2443741038441658,0.10369784198701382,0.22642371337860823,1,12,2,6912,1080,64,Pedro Porro,Tottenham,1.472710456699133,0.12272587139159441,1.2443741038441658,0.10369784198701382,0.22642371337860823,4.16869799233973,0.3473914993616442,5.810961022973061,0.48424675191442174
2,2.9334173649549484,0.33461034581235155,0.5019083219675964,2,12,2,6937,789,65,Georginio Rutter,Brighton,1.4666455909609795,0.1672979761552448,2.9334173649549484,0.33461034581235155,0.5019083219675964,1.3322601914405823,0.15196884313010445,4.672404449433088,0.5329738915703143
1,1.4774764738976955,0.13257515717925483,0.23414816257960774,0,13,2,7365,1003,66,Lucas Paquetá,West Ham,1.1319747157394886,0.10157300540035291,2.238645311444998,0.2008754516750247,0.30244845707537765,1.9589470364153385,0.17577789957864454,4.025466317310929,0.36120834352740144
2,1.954664122313261,0.26981559970581825,0.40718882864603967,0,12,2,7484,652,67,Stephy Mavididi,Leicester,0.9951927252113819,0.13737322894022144,1.954664122313261,0.26981559970581825,0.40718882864603967,3.1339670568704605,0.4326028145986832,4.7115012258291245,0.6503605986573945
2,1.7031510546803474,0.13101161959079596,0.18423327101537815,1,13,2,7603,1170,68,Marc Guehi,Crystal Palace,0.6918814685195684,0.05322165142458219,1.7031510546803474,0.13101161959079596,0.18423327101537815,3.1515289414674044,0.24242530318980032,3.4116302132606506,0.26243309332774234
2,0.5918940380215645,0.049553919462270515,0.09527520691586096,1,12,2,7753,1075,69,James Justin,Leicester,0.5461153779178858,0.045721287453590435,0.5918940380215645,0.049553919462270515,0.09527520691586096,3.183038461022079,0.2664869409227787,3.4464373840019107,0.28853894377690414
1,2.5091816559433937,0.22227002857766281,0.43258254909447913,1,12,2,8150,1016,70,Anthony Gordon,Newcastle United,2.3741946760565042,0.21031252051681631,4.031519368290901,0.3571227786871861,0.5674352992040025,1.8639539293944836,0.1651140291786452,5.189778342843056,0.45972445950381396
2,1.5593603625893593,0.15388424630816044,0.22837817785330117,0,12,2,9307,912,71,Iliman Ndiaye,Everton,0.7548718396574259,0.07449393154514071,1.5593603625893593,0.15388424630816044,0.22837817785330117,2.9268220886588097,0.28883112717027726,4.809082791209221,0.4745805386061731
2,1.9774937815964222,0.2395349129793782,0.25374626995266125,0,10,2,9667,743,72,Amadou Onana,Aston Villa,0.11732264701277018,0.014211356973283063,1.9774937815964222,0.2395349129793782,0.25374626995266125,2.72985140606761,0.330668407195269,3.0323480740189552,0.3673099955070067
2,0.8100743740797043,0.06231341339074648,0.17394332301158172,0,13,2,9678,1170,73,Ethan Pinnock,Brentford,1.451188825070858,0.11162990962083523,0.8100743740797043,0.06231341339074648,0.17394332301158172,5.689869255758822,0.4376822504429863,6.5930560966953635,0.5071581612842587
2,4.194219671189785,0.5400282838441783,0.5527689896300115,0,13,2,9912,699,74,Cameron Archer,Southampton,0.09895281493663788,0.012740705785833204,4.95538853853941,0.638032859039409,0.6507735648252422,0.6991046946495771,0.09001347999779963,4.4972974713891745,0.5790511765737134
2,2.065806470811367,0.3610147230544137,0.5297691508476595,1,9,2,10720,515,75,Darwin Núñez,Liverpool,0.9656503368169069,0.16875442779324587,2.065806470811367,0.3610147230544137,0.5297691508476595,0.9149097353219986,0.1598871382116114,3.9230401013046503,0.6855798235289681
2,0.8336600959300995,0.06663357782745022,0.09393553089079171,1,13,2,11384,1126,76,João Gomes,Wolverhampton Wanderers,0.34157776832580566,0.02730195306334148,0.8336600959300995,0.06663357782745022,0.09393553089079171,3.5683263186365366,0.2852125831947498,4.480654053390026,0.3581339829530216
2,3.237882561981678,0.4342912527248152,0.5740609641246576,0,8,2,12027,671,77,Mohammed Kudus,West Ham,1.042060848325491,0.13976971139984232,3.237882561981678,0.4342912527248152,0.5740609641246576,1.3246841430664062,0.17767745585093378,5.149686425924301,0.6907180004965531
1,0.4934922670945525,0.047911870591704125,0.05461357307882564,0,11,1,76,927,78,Fabian Schär,Newcastle United,0.06902753561735153,0.0067017024871215075,0.4934922670945525,0.047911870591704125,0.05461357307882564,2.508012533187866,0.24349636244542391,2.6719688549637794,0.25941445193823104
1,1.0400427244603634,0.24187040103729382,0.8673240235725115,1,6,1,447,387,79,Kevin De Bruyne,Manchester City,2.689450576901436,0.6254536225352176,1.0400427244603634,0.24187040103729382,0.8673240235725115,1.9450769163668156,0.45234346892251526,3.9862275421619415,0.9270296609678934
1,2.728242116048932,0.294062024484316,0.46636322864559954,1,13,1,531,835,80,Michail Antonio,West Ham,1.598572283051908,0.1723012041612835,2.728242116048932,0.294062024484316,0.46636322864559954,1.6619241572916508,0.17912954988772284,5.101228404790163,0.5498330017139098
1,0.11351074185222387,0.00892224171764205,0.07469219791674457,0,13,1,725,1145,81,Ola Aina,Nottingham Forest,0.8367399983108044,0.06576995619910253,0.11351074185222387,0.00892224171764205,0.07469219791674457,2.8876710552722216,0.22697851089475976,3.084221977740526,0.2424279283813514
1,0.5912207905203104,0.04926839921002587,0.08660535917927821,1,12,1,833,1080,82,Virgil van Dijk,Liverpool,0.4480435196310282,0.03733695996925235,0.5912207905203104,0.04926839921002587,0.08660535917927821,6.122613772749901,0.510217814395825,6.53757905960083,0.5447982549667358
1,3.879275366663933,0.4667577312830935,0.822164123668709,3,12,1,900,748,83,Adama Traoré,Fulham,2.9538220167160034,0.3554063923856154,3.879275366663933,0.4667577312830935,0.822164123668709,2.000229436904192,0.24066931727456856,8.656262025237083,1.041528853303927
1,1.6954800821840763,0.1642553362718696,0.4043684255600425,0,12,1,922,929,84,Andreas Pereira,Fulham,2.4785006660968065,0.24011308928817285,2.4566489048302174,0.23799612640981654,0.4781092156979894,3.8066110014915466,0.36877824556968697,5.737794116139412,0.5558681059769075
1,1.5043157562613487,1.4877848138848504,2.2158704362400283,1,7,1,986,91,85,Danny Ings,West Ham,0.736175462603569,0.7280856223551782,1.5043157562613487,1.4877848138848504,2.2158704362400283,0.18978919088840485,0.18770359538413667,2.240491196513176,2.2158704141339105
1,1.0180205749347806,0.08973736703636656,0.1332690796553067,1,13,1,1245,1021,86,Emerson,West Ham,0.4938430953770876,0.04353171261894014,1.0180205749347806,0.08973736703636656,0.1332690796553067,1.7207473050802946,0.15168193678474684,2.8382163643836975,0.2501855757047334
1,1.0050526866689324,0.08477482830384622,0.16033489069436183,3,13,1,1299,1067,87,Mario Lemina,Wolverhampton Wanderers,0.8958065174520016,0.0755600623905156,1.0050526866689324,0.08477482830384622,0.16033489069436183,3.578504759352654,0.30184201344117984,4.5161382257938385,0.38093012213818694
1,0.7380610480904579,0.06150508734087149,0.269308444733421,3,12,1,1789,1080,88,Lewis Cook,Bournemouth,2.493640288710594,0.20780335739254951,0.7380610480904579,0.06150508734087149,0.269308444733421,3.512673944234848,0.29272282868623734,4.879237987101078,0.4066031655917565
1,0.9379261210560799,0.49077529590143715,0.6224851851719756,0,5,1,2199,172,89,Pablo Sarabia,Wolverhampton Wanderers,0.25171223282814026,0.1317098892705385,0.9379261210560799,0.49077529590143715,0.6224851851719756,0.2584557179361582,0.13523845705961765,1.1963818445801735,0.6260137558849745
1,0.9967881552875042,0.1313483659968893,0.37509289675148133,0,11,1,2248,683,90,Casemiro,Manchester United,1.8497501611709595,0.24374453075459201,0.9967881552875042,0.1313483659968893,0.37509289675148133,2.9345774427056313,0.3866939529187508,4.380609553307295,0.5772399118560125
0,1.1608122792094946,0.20246725800165602,0.507570109763291,2,6,1,2517,516,91,Martin Odegaard,Arsenal,1.7492563501000404,0.305102851761635,1.9219811465591192,0.3352292697486836,0.6403321215103186,3.880130149424076,0.6767668865274551,5.56982496380806,0.9714810983386151
1,2.1719003655016422,1.5152793247685876,1.7076351424289304,0,11,1,3300,129,92,Christopher Nkunku,Chelsea,0.27571000531315804,0.19235581766034282,2.1719003655016422,1.5152793247685876,1.7076351424289304,0.4958771541714668,0.3459608052359071,2.8554447032511234,1.9921707231984582
1,1.1137795187532902,0.2701891015843561,0.36237378416437344,0,6,1,5304,371,93,Mikel Merino,Arsenal,0.38000574707984924,0.09218468258001733,1.1137795187532902,0.2701891015843561,0.36237378416437344,1.7343421131372452,0.42072989267480343,2.1807406675070524,0.5290206471041367
1,2.670038629323244,0.3674365086224648,0.7178568061646244,1,13,1,5675,654,94,Ismaila Sarr,Crystal Palace,2.5463874954730272,0.3504202975421597,2.670038629323244,0.3674365086224648,0.7178568061646244,1.5934589710086584,0.21928334463421906,5.871930109336972,0.8080637765142622
1,0.4430019687861204,0.3350435058046289,0.9485110432347831,2,10,1,5682,119,95,Gonçalo Guedes,Wolverhampton Wanderers,0.8111404106020927,0.6134675374301541,0.4430019687861204,0.3350435058046289,0.9485110432347831,0.09761025756597519,0.07382288387342661,1.2868044450879097,0.9732134458648056
1,0.5164269749075174,0.0852815187920671,0.09413402845416594,0,10,1,6108,545,96,Rodrigo Bentancur,Tottenham,0.05360686406493187,0.00885250966209884,0.5164269749075174,0.0852815187920671,0.09413402845416594,3.459154887124896,0.5712365868646617,3.7344671729952097,0.6167010010450805
1,1.209789514541626,0.11121660501404121,0.1433160871198825,1,12,1,6326,979,97,Ibrahima Konaté,Liverpool,0.34917103312909603,0.032099482105841314,1.209789514541626,0.11121660501404121,0.1433160871198825,8.46480979770422,0.778174547286394,8.48514898866415,0.7800443401223427
1,0.5304845441132784,0.09094020756227629,0.4554257055478437,2,11,1,6382,525,98,Pedro Neto,Chelsea,2.1261654049158096,0.36448549798556734,0.5304845441132784,0.09094020756227629,0.4554257055478437,1.9002211019396782,0.3257521889039448,3.8884855061769485,0.6665975153446198
1,1.3307774066925049,0.3392916900915735,0.5252969120404876,1,10,1,6492,353,99,Reiss Nelson,"Arsenal,Fulham",0.7295538149774075,0.18600522194891408,1.3307774066925049,0.3392916900915735,0.5252969120404876,2.577751901000738,0.657217198555429,4.147751398384571,1.0575003565286443
1,0.36405670270323753,0.05209078417057453,0.17308145524587465,0,7,1,6615,629,100,Trevoh Chalobah,Crystal Palace,0.8455903567373753,0.12099067107530012,0.36405670270323753,0.05209078417057453,0.17308145524587465,0.6820066273212433,0.09758441408412066,1.1014499515295029,0.15760015204714667
1,1.5699294954538345,0.29559341964611946,0.33718284780634994,1,9,1,6665,478,101,Curtis Jones,Liverpool,0.22088607400655746,0.041589428160230486,1.5699294954538345,0.29559341964611946,0.33718284780634994,1.7065562214702368,0.3213181170132245,3.3915996979922056,0.6385857171951852
1,0.34859538078308105,0.26815029291006237,0.4486588302713174,0,6,1,6820,117,102,David Brooks,Bournemouth,0.23466109856963158,0.18050853736125505,0.34859538078308105,0.26815029291006237,0.4486588302713174,0.8548662420362234,0.6575894169509411,1.3030194249004126,1.0023226345387788
1,1.4767345879226923,0.1828144606781875,0.3894706343286549,0,9,1,6857,727,103,Morgan Gibbs-White,Nottingham Forest,1.6693226471543312,0.2066561736504674,1.4767345879226923,0.1828144606781875,0.3894706343286549,3.02474832162261,0.37445302468505487,4.371140360832214,0.5411315439819798
1,1.6481832098215818,0.16300713064169492,0.18337110679719473,1,11,1,7083,910,104,Christian Nørgaard,Brentford,0.20590242557227612,0.020363976155499834,1.6481832098215818,0.16300713064169492,0.18337110679719473,3.7037783078849316,0.36630774473587235,4.5729004461318254,0.45226487928776293
1,1.2029815949499607,0.11254505566059923,0.16287645828482267,0,11,1,7218,962,105,Cristian Romero,Tottenham,0.5379867702722549,0.050331402624223434,1.2029815949499607,0.11254505566059923,0.16287645828482267,4.436505913734436,0.415057725817151,4.687882646918297,0.4385752996077409
1,0.47486186027526855,0.05205550234442652,0.06813676449289856,0,10,1,7726,821,106,Ezri Konsa Ngoyo,Aston Villa,0.14669684693217278,0.016081262148472046,0.47486186027526855,0.05205550234442652,0.06813676449289856,3.8146814182400703,0.4181745769081685,4.194369651377201,0.45979691671613654
1,0.2656138716265559,0.0364409275097409,0.11502548113817394,2,12,1,7762,656,107,Jean-Ricner Bellegarde,Wolverhampton Wanderers,0.5727940797805786,0.07858455362843304,0.2656138716265559,0.0364409275097409,0.11502548113817394,1.4076667595654726,0.193125012745263,2.0937248999252915,0.28724884297755526
1,0.8325650002807379,0.40285403239390544,0.437636983791186,0,6,1,7892,186,108,João Félix,Chelsea,0.07188476622104645,0.03478295139728054,0.8325650002807379,0.40285403239390544,0.437636983791186,0.7475341279059649,0.361710061889983,1.5253738407045603,0.7380841164699485
1,1.1100782826542854,0.11712432056141348,0.12226868857567363,0,12,1,7902,853,109,Matthijs de Ligt,Manchester United,0.04875717684626579,0.005144368014260166,1.1100782826542854,0.11712432056141348,0.12226868857567363,2.595268454402685,0.2738266833484662,2.6680117212235928,0.2815018228723603
1,2.72290007956326,0.5582255288398483,0.7881723692670363,1,12,1,8044,439,110,Joshua Zirkzee,Manchester United,1.1216295883059502,0.22994684042718797,2.72290007956326,0.5582255288398483,0.7881723692670363,0.596471156924963,0.1222833806907669,3.775622010231018,0.7740455146259491
1,1.0285024540498853,0.16588749258869118,0.40578376456734633,3,10,1,8127,558,111,Amad Diallo Traore,Manchester United,1.487356886267662,0.23989627197865518,1.0285024540498853,0.16588749258869118,0.40578376456734633,2.5650927927345037,0.4137246439894361,3.9712659120559692,0.6405267600090273
1,0.5618385458365083,0.09742864956702456,0.1114604580673696,0,8,1,8129,519,112,Riccardo Calafiori,Arsenal,0.08091676235198975,0.014031808500345043,0.5618385458365083,0.09742864956702456,0.1114604580673696,2.078484170138836,0.3604307809489311,2.118003785610199,0.367283893458416
1,1.7264893501996994,0.14926420895098266,0.22768919675554597,0,13,1,8495,1041,113,Taylor Harwood-Bellis,Southampton,0.9071156922727823,0.07842498780456332,1.7264893501996994,0.14926420895098266,0.22768919675554597,1.9181575551629066,0.16583494713223976,2.629172034561634,0.22730593958746115
1,0.8599511682987213,0.47481966347782156,0.6637349618495973,1,8,1,8563,163,114,George Hirst,Ipswich,0.34214659593999386,0.18891529837177576,0.8599511682987213,0.47481966347782156,0.6637349618495973,0.1679418459534645,0.09272862660007243,1.3288521822541952,0.7337220638213348
1,1.2339492477476597,0.09491917290366612,0.09713982926824918,0,13,1,8646,1170,115,Wout Faes,Leicester,0.028868532739579678,0.0022206563645830522,1.2339492477476597,0.09491917290366612,0.09713982926824918,2.231630296446383,0.1716638689574141,2.390551036223769,0.18388854124798223
1,2.986836075782776,0.3054718713868748,0.48356472607702017,1,10,1,8706,880,116,Eberechi Eze,Crystal Palace,1.7413523569703102,0.17809285469014535,2.986836075782776,0.3054718713868748,0.48356472607702017,2.205042961984873,0.22551575747572564,5.391298491507769,0.5513828002678399
1,1.6624244786798954,0.15520560485600685,0.48354931914776994,4,13,1,8859,964,117,Mikkel Damsgaard,Brentford,3.516926006413996,0.3283437142917631,1.6624244786798954,0.15520560485600685,0.48354931914776994,3.4247443322092295,0.3197375413888285,6.875522132962942,0.6419055933264157
1,0.43122029304504395,0.03317079177269569,0.3437877945028819,2,13,1,8919,1170,118,Leif Davis,Ipswich,4.03802103549242,0.31061700273018616,0.43122029304504395,0.03317079177269569,0.3437877945028819,0.9924029558897018,0.07633868891459245,3.0973916314542294,0.2382608947272484
1,0.4819023385643959,0.10277538026254888,0.32901595867464045,1,8,1,8981,422,119,Jéremy Doku,Manchester City,1.0608169343322515,0.22624057841209155,0.4819023385643959,0.10277538026254888,0.32901595867464045,1.8261775691062212,0.3894691498093837,3.1024406291544437,0.6616579540850709
1,0.3273661993443966,0.027535474711210928,0.15437961254860752,2,12,1,9453,1070,120,Moisés Caicedo,Chelsea,1.5080358609557152,0.1268441378373966,0.3273661993443966,0.027535474711210928,0.15437961254860752,7.092333227396011,0.596551392958543,8.16800482571125,0.6870284432841238
1,0.8418226540088654,0.1595032397069429,0.2963615430028815,0,12,1,9492,475,121,Crysencio Summerville,West Ham,0.7223077118396759,0.1368583032959386,0.8418226540088654,0.1595032397069429,0.2963615430028815,0.8669016249477863,0.164255044726949,2.337867747992277,0.44296441540906306
1,1.4900394976139069,0.504148702200194,0.6993824184725159,1,12,1,9501,266,122,Fabio Carvalho,Brentford,0.5770240947604179,0.19523371627232186,1.4900394976139069,0.504148702200194,0.6993824184725159,0.6503511816263199,0.22004363288108567,2.717414788901806,0.9194260563953478
1,1.7674724273383617,0.3465632210467376,0.7115942681683045,1,10,1,9662,459,123,Dango Ouattara,Bournemouth,1.8616583403199911,0.36503104712156687,1.7674724273383617,0.3465632210467376,0.7115942681683045,1.106277832761407,0.21691722211007977,3.4359822645783424,0.67372201266242
1,0.3199375346302986,0.026986296266848054,0.16629110306026562,3,13,1,9680,1067,124,Vitaly Janelt,Brentford,1.651535876095295,0.13930480679341756,0.3199375346302986,0.026986296266848054,0.16629110306026562,3.385448777116835,0.2855580036930789,5.195376367308199,0.4382229363240281
1,1.646300457417965,0.12663849672445884,0.17495300706762534,1,13,1,9733,1170,125,Nathan Collins,Brentford,0.6280886344611645,0.0483145103431665,1.646300457417965,0.12663849672445884,0.17495300706762534,5.563246437348425,0.4279420336421866,5.94526628497988,0.4573281757676831
